timestamp,X (mg),Y (mg),Z (mg)
404979,-149,-1051,324
405031,-155,-981,240
405092,-346,-796,211
405121,-365,-755,133
405182,-313,-779,254
405242,-330,-769,125
405271,-449,-798,127
405361,-463,-871,125
405391,-446,-981,217
405421,-497,-1081,220
405512,-499,-1145,213
405541,-375,-1274,178
405571,-299,-1186,363
405631,-297,-1157,-25
405692,-236,-943,100
405721,-362,-877,-48
405811,-364,-961,31
405837,-407,-697,204
405901,24,-715,60
405931,-197,-821,91
405961,-154,-908,97
406021,-249,-984,120
406081,-299,-1101,106
406111,-380,-1137,7
406172,-332,-1027,49
406232,-16,-1291,381
406351,-171,-902,220
406391,-183,-945,404
406391,-94,-994,325
406411,-66,-958,260
406471,-288,-795,258
406531,-280,-716,160
406561,18,-721,49
406622,-189,-811,58
406682,-365,-846,230
406742,-474,-959,144
406771,-533,-995,139
406831,-547,-1094,250
406861,-394,-1186,240
406922,-327,-1286,329
407012,-286,-1144,110
407043,-214,-987,158
407071,-324,-887,-36
407131,-511,-980,-36
407161,-262,-778,88
407222,-57,-726,58
407282,-182,-748,106
407311,-145,-743,62
407372,-216,-855,18
407431,-286,-947,24
407461,-329,-996,16
407521,-353,-972,11
407581,-358,-1021,-26
407611,-369,-1328,124
407672,-253,-1473,196
407732,-333,-1125,236
407761,-121,-857,193
407822,-102,-996,256
407882,-164,-978,312
407911,-138,-804,124
407972,131,-673,179
408062,-258,-678,205
408094,-290,-808,202
408121,-296,-920,160
408212,-497,-917,207
408213,-468,-930,198
408272,-460,-974,230
408362,-486,-1065,235
408395,-418,-1181,217
408452,-361,-1197,361
408512,-261,-1228,178
408532,-160,-1060,168
408571,-277,-847,32
408631,-490,-919,-5
408661,-184,-799,192
408722,-129,-692,69
408782,-85,-779,81
408842,-228,-803,73
408901,-258,-936,41
408992,-294,-999,81
408993,-298,-1005,77
409024,-344,-1103,38
409081,-400,-1115,86
409111,-250,-1434,378
409172,-277,-1051,281
409232,-138,-897,316
409261,-24,-921,245
409322,-175,-889,373
409382,-280,-822,191
409412,-591,-692,211
409472,-350,-705,-42
409531,-227,-885,190
409562,-388,-902,193
409653,-451,-958,175
409681,-473,-993,227
409711,-429,-1076,311
409771,-308,-1364,414
409832,-242,-1391,213
409861,-86,-1218,62
409922,-242,-805,-9
409982,-364,-936,-56
410042,-471,-886,63
410102,-186,-792,149
410131,-89,-728,4
410161,-178,-703,76
410222,-183,-772,47
410282,-216,-893,31
410312,-279,-1022,59
410372,-330,-1032,36
410462,-370,-1040,0
410493,-400,-1072,48
410521,-219,-1578,203
410581,-395,-1177,351
410612,-180,-888,226
410672,-67,-958,246
410734,-201,-983,303
410822,-165,-828,234
410849,-141,-581,-138
410881,-290,-656,236
410911,-265,-816,263
410971,-394,-943,177
411031,-506,-922,185
411062,-428,-930,232
411182,-396,-1007,239
411223,-436,-1105,312
411241,-373,-1297,282
411271,-257,-1356,356
411331,-264,-1178,80
411361,-142,-860,154
411452,-380,-925,-56
411481,-522,-971,96
411511,-240,-799,178
411572,-42,-752,48
411632,-131,-692,97
411661,-140,-715,72
411752,-197,-893,64
411781,-263,-1042,59
411811,-306,-1142,78
411871,-318,-1205,49
411932,-204,-1527,323
411961,-278,-1211,274
412082,-126,-853,288
412121,-46,-909,264
412121,-116,-991,281
412171,-244,-852,289
412231,-99,-643,107
412292,-202,-614,112
412321,-165,-850,198
412412,-226,-1011,232
412471,-348,-1020,222
412532,-298,-1019,598
412554,-354,-1039,266
412569,-365,-1136,275
412621,-184,-1249,416
412681,-137,-1313,249
412712,-86,-1214,184
412772,-106,-891,65
412832,-175,-1060,-27
412862,-434,-940,31
412922,-341,-759,175
412981,-7,-647,53
413011,-29,-718,65
413072,-129,-786,42
413132,-182,-944,6
413162,-230,-1040,45
413221,-262,-1035,8
413282,-299,-1090,-10
413311,-240,-1498,215
413431,-277,-1419,208
413476,-178,-986,203
413476,-87,-888,217
413521,-130,-1025,246
413582,-158,-873,243
413611,-135,-688,218
413672,-81,-581,131
413732,-126,-735,140
413762,-161,-984,238
413852,-268,-1060,184
413882,-283,-983,195
413911,-230,-987,214
413971,-249,-1048,268
414031,-298,-1062,229
414061,-249,-1176,195
414122,-189,-1344,280
414181,-140,-1248,277
414211,-60,-1098,246
414271,1,-970,40
414332,-185,-1016,41
414361,-326,-859,60
414421,-214,-734,88
414482,-54,-710,82
414511,-111,-796,87
414572,-124,-874,40
414663,-190,-934,12
414663,-232,-997,31
414722,-253,-1027,-27
414782,-320,-1069,37
414811,-155,-1459,264
414871,-263,-1295,232
414932,-151,-970,216
414992,-43,-882,190
415082,-164,-974,253
415114,-206,-977,211
415114,-165,-850,158
415201,-154,-782,229
415231,-104,-711,153
415261,-104,-796,191
415321,-209,-883,189
415381,-273,-977,188
415412,-290,-968,188
415471,-295,-978,197
415531,-271,-1090,211
415561,-265,-1172,243
415622,-226,-1391,339
415682,-12,-1415,334
415711,-83,-1119,181
415772,-128,-1007,50
415861,-200,-1012,28
415892,-235,-855,70
415921,-158,-621,89
415982,-92,-596,112
416041,-22,-719,72
416071,-119,-866,-19
416132,-278,-1040,60
416161,-233,-1039,43
416222,-218,-964,-20
416282,-329,-954,44
416311,-291,-964,83
416371,-258,-964,17
416432,-316,-954,29
416462,-335,-895,49
