timestamp,X (mg),Y (mg),Z (mg)
322236,-451,-768,110
322290,-444,-745,131
322320,-360,-685,143
322411,-434,-746,161
322440,-417,-815,185
322470,-409,-856,125
322538,-525,-967,166
322590,-518,-860,90
322620,-527,-825,106
322680,-377,-1075,273
322740,-137,-1151,79
322800,-435,-1155,-18
322890,-719,-1314,-184
322919,-367,-959,16
322933,-181,-872,33
322980,-271,-853,-31
323039,-326,-882,-10
323070,-308,-826,5
323130,-301,-752,0
323191,-404,-739,17
323250,-340,-802,12
323311,-301,-934,-45
323340,-402,-893,-5
323370,-381,-900,-20
323430,-364,-919,-68
323490,-394,-968,-38
323520,-330,-1144,113
323580,-439,-936,207
323640,-1299,-1982,132
323701,-394,-856,-288
323730,-497,-700,-229
323790,-524,-821,405
323820,-405,-925,150
323880,-557,-765,45
323940,-547,-825,182
323970,-437,-826,19
324030,-405,-774,63
324120,-369,-776,74
324151,-437,-873,110
324180,-485,-859,27
324240,-499,-821,26
324269,-549,-806,32
324330,-535,-800,84
324390,-466,-917,81
324420,-356,-1072,124
324510,-308,-1202,72
324540,-759,-1343,-14
324599,-766,-975,-17
324630,-176,-837,20
324690,-298,-746,-89
324720,-379,-744,28
324780,-292,-783,53
324840,-359,-702,-6
324900,-377,-796,48
324961,-425,-911,30
325020,-468,-939,-89
325038,-467,-961,-1
325080,-471,-891,-63
325201,-471,-952,24
325239,-210,-1223,351
325239,-475,-1191,180
325289,-668,-1103,78
325320,-605,-871,21
325380,-498,-781,73
325471,-450,-828,133
325500,-437,-806,92
325529,-465,-690,123
325590,-427,-766,115
325620,-403,-819,122
325680,-442,-805,86
325740,-534,-819,82
325770,-479,-884,97
325830,-509,-827,126
325890,-507,-747,55
325951,-403,-999,241
325980,-367,-1197,159
326039,-422,-1399,16
326131,-464,-882,82
326132,-898,-1161,-126
326190,-216,-848,-83
326220,-349,-755,16
326280,-335,-768,0
326340,-303,-797,-8
326369,-352,-761,12
326430,-405,-773,-13
326521,-393,-890,-67
326521,-475,-908,-46
326581,-459,-874,-48
326640,-422,-858,-108
326670,-283,-1356,191
326730,-462,-1205,238
326790,-612,-1094,51
326820,-607,-1029,115
326910,-494,-923,117
326943,-433,-801,49
326970,-504,-828,104
327030,-552,-777,145
327090,-420,-736,59
327120,-420,-733,54
327180,-458,-753,140
327300,-416,-836,123
327343,-530,-856,156
327343,-477,-828,83
327390,-538,-771,129
327420,-334,-1009,232
327480,-345,-1134,300
327601,-403,-1240,143
327644,-720,-1004,105
327644,-706,-1324,30
327720,-223,-811,17
327742,-369,-729,-45
327810,-437,-751,134
327870,-253,-744,41
327890,-327,-741,30
327961,-381,-756,86
327990,-392,-848,27
328019,-575,-881,-77
328080,-523,-907,22
328140,-509,-820,-90
328170,-344,-1254,269
328230,-430,-1206,260
328321,-677,-1013,111
328321,-601,-1140,179
328381,-548,-961,140
328440,-378,-858,198
328470,-362,-725,83
328530,-485,-644,126
328590,-416,-768,187
328620,-423,-727,153
328711,-497,-728,43
328800,-484,-778,62
328833,-553,-824,149
328860,-566,-807,116
328890,-499,-1226,325
328920,-365,-1154,117
328980,-397,-1209,91
329040,-888,-1071,-75
329070,-341,-992,118
329130,-277,-828,-20
