timestamp,X (mg),Y (mg),Z (mg)
181049,-165,-1002,260
181077,-165,-969,258
181137,-152,-921,313
181197,54,-978,364
181257,328,-1100,505
181287,146,-1262,10
181347,-288,-1485,281
181377,34,-907,362
181437,267,-813,-285
181497,21,-855,186
181586,75,-886,180
181620,41,-857,98
181647,-81,-814,137
181677,-23,-760,111
181767,-24,-861,7
181796,-61,-976,287
181827,15,-931,251
181887,14,-1058,203
181947,185,-1218,752
182007,6,-1118,104
182037,-43,-1412,685
182097,-203,-1103,401
182127,-117,-852,152
182187,-72,-912,702
182247,-49,-771,264
182277,-168,-882,301
182337,-60,-810,335
182397,16,-787,55
182427,-241,-870,322
182487,-64,-877,80
182547,-81,-991,285
182577,-206,-941,211
182637,24,-1115,385
182697,165,-1261,554
182727,345,-1274,117
182787,-217,-1410,309
182877,-122,-890,245
182905,237,-871,-78
182997,20,-857,123
183020,34,-859,114
183087,84,-861,99
183104,-136,-888,152
183176,-77,-840,210
183192,-74,-917,91
183237,-46,-963,127
183297,15,-989,253
183327,-63,-886,165
183387,21,-1183,396
183447,345,-1108,953
183477,11,-1245,124
183537,-59,-1161,564
183658,-177,-941,257
183702,-70,-879,445
183702,-9,-883,416
183746,-109,-916,469
183777,-126,-848,388
183837,126,-831,200
183897,-34,-719,234
183927,-250,-839,197
183987,-115,-977,198
184077,-94,-932,301
184109,-155,-906,106
184137,-119,-871,280
184197,234,-1171,443
184227,253,-1284,493
184287,117,-1416,39
184347,-315,-1378,356
184377,-60,-951,132
184437,139,-843,-46
184497,72,-827,233
184527,118,-919,81
184617,38,-939,174
184647,-82,-858,109
184677,-80,-814,157
184737,23,-863,103
184797,19,-938,183
184827,-8,-1001,231
184887,-97,-952,245
184947,-64,-871,-17
184977,-100,-1209,313
185037,118,-1195,763
185097,172,-1218,103
185127,-120,-1153,639
185187,-199,-962,354
185278,-16,-854,378
185309,-15,-876,405
185367,-89,-883,435
185427,-183,-916,233
185457,-56,-934,395
185517,69,-798,243
185547,-112,-769,228
185577,-111,-843,195
185637,-53,-952,259
185697,-21,-911,185
185727,-239,-891,176
185787,76,-1041,274
185847,259,-1291,609
185877,202,-1377,174
185937,-205,-1453,322
185998,-176,-1005,249
186027,224,-816,-64
186087,66,-790,110
186148,166,-829,115
186177,70,-852,139
186267,-62,-820,238
186297,58,-854,4
186327,-148,-915,130
186387,-21,-934,165
186447,-45,-1009,198
186477,-182,-945,109
186567,505,-1261,734
186597,173,-1275,366
186627,-141,-1328,464
186687,-135,-1143,285
186748,-81,-915,465
186777,100,-796,308
186837,-13,-778,338
186898,-93,-841,434
186927,-1,-765,227
187018,-77,-841,291
187051,-230,-864,159
187077,-251,-902,173
187137,-74,-967,173
187198,-187,-913,266
187227,40,-981,235
187287,268,-1232,686
187377,386,-1262,190
187407,-91,-1592,-53
187437,-253,-1071,567
187497,236,-778,-348
187527,6,-792,111
187587,65,-842,142
187648,144,-851,98
187677,-120,-871,133
187737,-20,-809,171
187798,23,-862,211
187827,-53,-913,-46
187887,-175,-955,318
188007,-43,-987,112
188035,351,-1285,903
188058,146,-1227,198
188097,-263,-1258,605
188127,-261,-1039,171
188217,-87,-890,403
188248,11,-900,355
188277,-134,-846,480
188337,-27,-899,409
188398,-22,-854,273
188427,-82,-776,241
188487,-156,-800,216
188577,-119,-841,178
188606,-81,-876,78
188637,-94,-911,217
188758,-28,-977,212
188908,132,-1306,654
188908,349,-1276,456
188951,-37,-1496,-167
188951,-269,-1216,776
188952,290,-854,-201
188997,29,-849,240
189027,86,-837,61
189087,156,-931,156
189147,-60,-970,118
189177,-51,-1004,246
189237,-61,-977,149
189349,-2,-895,173
189349,5,-881,172
189387,-56,-858,135
189447,-89,-875,17
189477,-83,-858,149
189537,-15,-763,109
189598,221,-1338,514
189657,154,-1126,1034
189687,12,-1510,17
189748,-274,-1136,447
189777,-74,-919,-7
189867,1,-906,499
189903,-29,-863,408
189927,-120,-857,416
189987,-94,-922,316
190047,-187,-836,354
190077,-22,-766,71
190137,-104,-828,285
190198,-23,-847,146
190227,-89,-948,243
190287,-245,-947,147
190347,-221,-916,201
190377,-86,-855,215
190437,119,-1266,587
190498,325,-1140,542
190530,590,-1580,-336
190587,-430,-1219,670
190647,223,-879,-114
190677,197,-878,8
190737,-34,-857,110
190827,139,-859,20
190860,69,-878,90
190887,-115,-923,131
190947,-135,-886,155
190977,-13,-840,153
191037,-62,-855,127
191097,-53,-1025,188
191127,-12,-944,237
191187,-116,-742,-55
191248,67,-1376,421
191277,300,-1106,1121
191337,260,-1593,222
191398,-191,-1035,156
191427,-349,-965,158
191487,-124,-914,598
191548,46,-852,289
191607,-112,-826,295
191637,-239,-856,496
191698,-48,-742,23
191727,-8,-810,170
191787,-175,-888,272
191848,-122,-918,6
191877,-104,-929,362
191937,-164,-857,23
191998,-5,-1202,628
192057,394,-1181,821
192087,173,-1431,-94
192148,-373,-1273,701
192177,-220,-987,141
192237,109,-838,-331
192297,-43,-875,215
192327,168,-859,60
192387,46,-833,90
192448,-115,-886,79
192508,-93,-835,159
192537,-20,-854,195
192598,-87,-818,59
192628,-60,-984,131
192687,-238,-912,45
192748,273,-1272,872
192777,162,-1071,478
192837,-251,-1276,146
192897,-166,-1070,968
192927,136,-997,165
192987,76,-932,421
193047,-144,-839,491
193077,-143,-828,294
193138,-59,-921,428
193227,7,-950,341
193259,-43,-993,475
