timestamp,X (mg),Y (mg),Z (mg)
616811,-213,-983,155
616865,-257,-985,-35
616895,-265,-823,158
616985,-213,-808,114
617014,-225,-868,126
617044,-256,-902,103
617105,-220,-953,95
617165,-232,-958,184
617195,-323,-1044,146
617255,-327,-1118,133
617316,-392,-1138,128
617344,-341,-1130,118
617405,-254,-1192,324
617465,-177,-1304,902
617525,25,-1118,89
617585,-115,-884,38
617615,-195,-953,74
617645,-129,-761,-204
617705,-107,-785,109
617766,-118,-799,58
617795,-229,-840,60
617855,-210,-903,23
617915,-276,-956,11
617945,-260,-1035,30
618005,-244,-1095,-19
618065,-327,-1136,-35
618095,-283,-1328,201
618155,-451,-1206,112
618245,-180,-923,268
618278,-62,-901,231
618305,-306,-983,202
618365,-143,-829,154
618395,-167,-751,186
618455,-199,-766,191
618515,-135,-827,151
618575,-173,-902,199
618605,-325,-933,143
618665,-288,-942,123
618695,-260,-1037,190
618755,-302,-1151,249
618815,-307,-1275,201
618845,-424,-1307,310
618904,-148,-1251,259
618994,14,-1069,254
619022,-54,-913,80
619055,-14,-988,0
619115,-337,-994,71
619145,-185,-749,67
619204,-105,-784,131
619265,-147,-795,47
619325,-161,-827,-12
619385,-225,-896,-25
619445,-248,-1000,-30
619464,-279,-1019,-51
619535,-274,-1010,-85
619565,-324,-1025,-31
619595,-220,-1397,164
619685,-487,-1316,144
619715,-219,-955,236
619745,-41,-871,248
619805,-263,-1044,242
619865,-195,-962,84
619895,-214,-823,146
619955,-173,-745,180
620015,-157,-749,133
620075,-127,-838,142
620105,-248,-922,132
620165,-224,-975,138
620195,-242,-978,99
620255,-325,-958,145
620315,-337,-1045,119
620345,-282,-1136,134
620436,-198,-1211,119
620465,-116,-1390,290
620524,-98,-1277,237
620555,3,-1022,179
620615,-110,-952,31
620644,-212,-1043,47
620705,-218,-892,196
620766,-95,-810,143
620795,-180,-780,53
620855,-180,-764,35
620915,-211,-832,3
620945,-206,-933,-10
621004,-242,-1007,14
621065,-256,-996,-15
621095,-247,-1042,-52
621155,-285,-1045,-61
621215,-157,-1452,206
621275,-375,-1282,218
621304,-147,-898,222
621365,-164,-877,162
621395,-199,-962,201
621455,-194,-889,166
621515,-187,-754,177
621545,-110,-767,117
621666,-206,-853,195
621703,-183,-991,114
621703,-149,-910,140
621754,-299,-974,93
621815,-346,-974,110
621845,-294,-1013,155
621905,-308,-1120,179
621995,-147,-1232,203
622026,-332,-1372,242
622054,-128,-1291,175
622115,-76,-1004,130
622145,-33,-907,81
622205,-68,-994,-37
622265,-296,-958,26
622295,-128,-733,-37
622355,-92,-725,63
622415,-107,-763,95
622445,-146,-867,35
622504,-200,-928,-13
622565,-224,-981,30
622595,-233,-1043,-26
622654,-303,-1055,-26
622716,-251,-1065,64
622745,-237,-1493,258
622805,-270,-1262,271
622865,-103,-860,200
622895,-117,-911,144
622955,-206,-1041,268
623015,-159,-832,137
623045,-180,-710,87
623197,-168,-829,137
623199,-219,-943,126
623200,-154,-694,166
623255,-291,-982,83
623315,-317,-953,85
623344,-294,-963,116
623405,-313,-1025,156
623465,-265,-1187,204
623525,-367,-1340,235
623554,-191,-1434,251
623615,-32,-1063,177
623644,-89,-918,72
623736,-45,-1016,59
623765,-274,-1042,109
623795,-193,-817,33
623855,-131,-755,114
623947,-154,-760,46
623947,-141,-792,58
624005,-203,-903,25
624065,-228,-942,43
624095,-223,-956,29
624164,-268,-993,-3
624244,-312,-982,8
624257,-347,-1014,-3
624304,-116,-1197,291
624365,-259,-1479,35
624394,-262,-1144,214
624455,-172,-958,155
624515,-84,-947,206
624545,-265,-1004,281
624606,-170,-925,173
624665,-164,-832,172
624694,-164,-761,151
624877,-176,-846,136
624878,-208,-733,77
624905,-250,-927,147
624906,-318,-976,134
624965,-320,-935,113
624995,-326,-972,129
625055,-337,-1019,159
625115,-308,-1113,196
625175,-238,-1275,179
625235,-230,-1342,267
625325,-164,-1237,202
625385,-154,-1013,163
