timestamp,accX,accY,accZ,class
57200.0,1786,2330,1932,walking
57201.0,1795,2328,1928,walking
57202.0,1793,2337,1937,walking
57203.0,1795,2327,1937,walking
57204.0,1786,2330,1941,walking
57205.0,1789,2327,1938,walking
57206.0,1793,2329,1940,walking
57207.0,1794,2331,1944,walking
57208.0,1789,2334,1945,walking
57209.0,1792,2331,1938,walking
57210.0,1788,2330,1944,walking
57211.0,1787,2335,1944,walking
57212.0,1784,2328,1946,walking
57213.0,1784,2331,1946,walking
57214.0,1794,2327,1955,walking
57215.0,1787,2333,1954,walking
57216.0,1794,2337,1952,walking
57217.0,1788,2331,1957,walking
57218.0,1780,2332,1952,walking
57219.0,1787,2331,1954,walking
57220.0,1788,2337,1953,walking
57221.0,1788,2331,1953,walking
57222.0,1783,2326,1958,walking
57223.0,1795,2329,1951,walking
57224.0,1792,2328,1953,walking
57225.0,1796,2331,1950,walking
57226.0,1792,2331,1952,walking
57227.0,1798,2337,1948,walking
57228.0,1793,2333,1947,walking
57229.0,1798,2329,1951,walking
57230.0,1789,2336,1949,walking
57231.0,1794,2337,1945,walking
57232.0,1797,2333,1948,walking
57233.0,1797,2336,1945,walking
57234.0,1794,2337,1943,walking
57235.0,1796,2332,1944,walking
57236.0,1794,2332,1944,walking
57237.0,1795,2331,1949,walking
57238.0,1800,2334,1946,walking
57239.0,1798,2333,1943,walking
57240.0,1799,2334,1941,walking
57241.0,1798,2336,1938,walking
57242.0,1797,2335,1936,walking
57243.0,1803,2334,1942,walking
57244.0,1800,2337,1950,walking
57245.0,1799,2337,1941,walking
57246.0,1797,2335,1938,walking
57247.0,1796,2329,1937,walking
57248.0,1804,2334,1938,walking
57249.0,1801,2339,1937,walking
57250.0,1795,2335,1936,walking
57251.0,1799,2341,1937,walking
57252.0,1799,2336,1945,walking
57253.0,1797,2339,1940,walking
57254.0,1799,2340,1943,walking
57255.0,1796,2335,1943,walking
57256.0,1797,2335,1943,walking
57257.0,1794,2332,1941,walking
57258.0,1794,2336,1947,walking
57259.0,1792,2331,1948,walking
57260.0,1791,2332,1946,walking
57261.0,1790,2331,1944,walking
57262.0,1793,2327,1947,walking
57263.0,1788,2334,1943,walking
57264.0,1795,2325,1943,walking
57265.0,1790,2332,1941,walking
57266.0,1790,2331,1947,walking
57267.0,1793,2328,1946,walking
57268.0,1789,2333,1944,walking
57269.0,1793,2329,1947,walking
57270.0,1786,2333,1945,walking
57271.0,1788,2333,1952,walking
57272.0,1788,2328,1951,walking
57273.0,1787,2330,1956,walking
57274.0,1783,2331,1951,walking
57275.0,1781,2328,1954,walking
57276.0,1783,2328,1954,walking
57277.0,1785,2328,1950,walking
57278.0,1780,2329,1956,walking
57279.0,1792,2327,1955,walking
57280.0,1787,2328,1959,walking
57281.0,1780,2328,1957,walking
57282.0,1778,2326,1958,walking
57283.0,1783,2334,1958,walking
57284.0,1780,2332,1950,walking
57285.0,1782,2326,1961,walking
57286.0,1784,2329,1953,walking
57287.0,1784,2333,1954,walking
57288.0,1781,2331,1960,walking
57289.0,1786,2333,1955,walking
57290.0,1792,2326,1940,walking
57291.0,1791,2327,1941,walking
57292.0,1791,2328,1942,walking
57293.0,1790,2327,1943,walking
57294.0,1787,2325,1942,walking
57295.0,1788,2326,1942,walking
57296.0,1788,2326,1943,walking
57297.0,1789,2320,1947,walking
57298.0,1791,2331,1945,walking
57299.0,1793,2333,1944,walking
57300.0,1790,2332,1944,walking
57301.0,1792,2337,1940,walking
57302.0,1798,2336,1945,walking
57303.0,1795,2335,1941,walking
57304.0,1797,2336,1936,walking
57305.0,1794,2339,1939,walking
57306.0,1793,2335,1937,walking
57307.0,1792,2338,1945,walking
57308.0,1794,2331,1938,walking
57309.0,1794,2338,1938,walking
57310.0,1790,2339,1937,walking
57311.0,1792,2339,1935,walking
57312.0,1795,2338,1933,walking
57313.0,1795,2342,1933,walking
57314.0,1795,2339,1933,walking
57315.0,1795,2336,1935,walking
57316.0,1787,2335,1934,walking
57317.0,1793,2338,1933,walking
57318.0,1795,2337,1934,walking
57319.0,1791,2337,1935,walking
57320.0,1792,2330,1936,walking
57321.0,1795,2327,1937,walking
57322.0,1791,2328,1939,walking
57323.0,1786,2324,1944,walking
57324.0,1794,2327,1945,walking
57325.0,1790,2326,1943,walking
57326.0,1789,2333,1946,walking
57327.0,1790,2331,1939,walking
57328.0,1786,2330,1946,walking
57329.0,1789,2326,1944,walking
57330.0,1790,2328,1947,walking
57331.0,1790,2327,1950,walking
57332.0,1793,2332,1945,walking
57333.0,1790,2331,1939,walking
57334.0,1792,2328,1945,walking
57335.0,1792,2330,1945,walking
57336.0,1787,2329,1948,walking
57337.0,1795,2335,1950,walking
57338.0,1785,2330,1949,walking
57339.0,1789,2327,1948,walking
57340.0,1783,2333,1947,walking
57341.0,1788,2331,1950,walking
57342.0,1789,2331,1948,walking
57343.0,1780,2334,1951,walking
57344.0,1785,2329,1953,walking
57345.0,1794,2330,1950,walking
57346.0,1795,2330,1952,walking
57347.0,1783,2327,1955,walking
57348.0,1786,2326,1955,walking
57349.0,1786,2333,1958,walking
57350.0,1783,2327,1955,walking
57351.0,1784,2332,1951,walking
57352.0,1785,2327,1958,walking
57353.0,1780,2322,1958,walking
57354.0,1783,2328,1959,walking
57355.0,1785,2326,1953,walking
57356.0,1784,2329,1958,walking
57357.0,1781,2330,1951,walking
57358.0,1780,2329,1959,walking
57359.0,1785,2324,1953,walking
57360.0,1782,2334,1954,walking
57361.0,1787,2331,1955,walking
57362.0,1784,2329,1951,walking
57363.0,1788,2332,1952,walking
57364.0,1785,2327,1957,walking
57365.0,1787,2332,1951,walking
57366.0,1795,2332,1955,walking
57367.0,1789,2332,1948,walking
57368.0,1792,2334,1949,walking
57369.0,1794,2327,1955,walking
57370.0,1793,2324,1949,walking
57371.0,1799,2332,1946,walking
57372.0,1803,2340,1944,walking
57373.0,1798,2339,1950,walking
57374.0,1799,2336,1951,walking
57375.0,1799,2343,1950,walking
57376.0,1805,2343,1945,walking
57377.0,1804,2349,1946,walking
57378.0,1792,2348,1943,walking
57379.0,1796,2347,1942,walking
57380.0,1795,2344,1943,walking
57381.0,1802,2330,1939,walking
57382.0,1794,2332,1941,walking
57383.0,1797,2330,1946,walking
57384.0,1793,2335,1947,walking
57385.0,1803,2333,1945,walking
57386.0,1810,2332,1950,walking
57387.0,1810,2325,1945,walking
57388.0,1809,2324,1946,walking
57389.0,1814,2314,1948,walking
57390.0,1809,2334,1935,walking
57391.0,1786,2360,1921,walking
57392.0,1784,2367,1941,walking
57393.0,1786,2352,1952,walking
57394.0,1798,2326,1959,walking
57395.0,1800,2316,1957,walking
57396.0,1806,2309,1952,walking
57397.0,1800,2320,1951,walking
57398.0,1804,2334,1947,walking
57399.0,1793,2345,1949,walking
57400.0,1791,2343,1951,walking
57401.0,1796,2339,1956,walking
57402.0,1793,2334,1955,walking
57403.0,1799,2327,1962,walking
57404.0,1795,2329,1962,walking
57405.0,1793,2331,1965,walking
57406.0,1785,2332,1956,walking
57407.0,1788,2334,1953,walking
57408.0,1787,2332,1961,walking
57409.0,1792,2335,1958,walking
57410.0,1783,2336,1958,walking
57411.0,1787,2329,1954,walking
57412.0,1780,2335,1948,walking
57413.0,1782,2337,1959,walking
57414.0,1782,2342,1963,walking
57415.0,1775,2352,1958,walking
57416.0,1779,2355,1954,walking
57417.0,1778,2351,1946,walking
57418.0,1785,2326,1943,walking
57419.0,1783,2301,1945,walking
57420.0,1786,2279,1942,walking
57421.0,1784,2275,1954,walking
57422.0,1804,2267,1961,walking
57423.0,1791,2302,1947,walking
57424.0,1777,2381,1942,walking
57425.0,1752,2425,2000,walking
57426.0,1772,2434,1960,walking
57427.0,1800,2359,1915,walking
57428.0,1813,2302,1938,walking
57429.0,1807,2275,1948,walking
57430.0,1801,2277,1966,walking
57431.0,1810,2293,1956,walking
57432.0,1805,2319,1948,walking
57433.0,1800,2347,1951,walking
57434.0,1794,2371,1947,walking
57435.0,1786,2365,1946,walking
57436.0,1804,2346,1943,walking
57437.0,1809,2324,1941,walking
57438.0,1800,2316,1945,walking
57439.0,1797,2313,1946,walking
57440.0,1789,2326,1941,walking
57441.0,1787,2345,1941,walking
57442.0,1793,2366,1937,walking
57443.0,1782,2368,1942,walking
57444.0,1800,2347,1941,walking
57445.0,1805,2319,1936,walking
57446.0,1805,2291,1936,walking
57447.0,1814,2272,1945,walking
57448.0,1823,2261,1951,walking
57449.0,1797,2293,1935,walking
57450.0,1773,2375,1925,walking
57451.0,1759,2433,1988,walking
57452.0,1781,2430,1953,walking
57453.0,1810,2354,1931,walking
57454.0,1807,2305,1948,walking
57455.0,1814,2287,1957,walking
57456.0,1806,2283,1962,walking
57457.0,1801,2301,1949,walking
57458.0,1802,2325,1957,walking
57459.0,1799,2354,1955,walking
57460.0,1799,2333,1955,walking
57461.0,1797,2334,1953,walking
57462.0,1792,2335,1954,walking
57463.0,1797,2324,1952,walking
57464.0,1802,2324,1956,walking
57465.0,1808,2324,1959,walking
57466.0,1804,2333,1955,walking
57467.0,1793,2342,1956,walking
57468.0,1790,2350,1955,walking
57469.0,1789,2356,1949,walking
57470.0,1781,2357,1946,walking
57471.0,1785,2351,1951,walking
57472.0,1788,2327,1933,walking
57473.0,1793,2309,1944,walking
57474.0,1801,2295,1943,walking
57475.0,1802,2288,1955,walking
57476.0,1810,2288,1953,walking
57477.0,1811,2322,1968,walking
57478.0,1780,2383,1976,walking
57479.0,1775,2407,1942,walking
57480.0,1786,2395,1935,walking
57481.0,1802,2354,1935,walking
57482.0,1805,2306,1955,walking
57483.0,1810,2290,1961,walking
57484.0,1811,2294,1964,walking
57485.0,1810,2313,1959,walking
57486.0,1805,2336,1959,walking
57487.0,1798,2348,1955,walking
57488.0,1800,2359,1948,walking
57489.0,1792,2351,1945,walking
57490.0,1803,2342,1952,walking
57491.0,1803,2325,1954,walking
57492.0,1807,2321,1955,walking
57493.0,1797,2323,1947,walking
57494.0,1799,2336,1947,walking
57495.0,1799,2346,1947,walking
57496.0,1796,2353,1942,walking
57497.0,1791,2355,1943,walking
57498.0,1795,2352,1946,walking
57499.0,1793,2340,1947,walking
57500.0,1800,2315,1938,walking
57501.0,1811,2284,1946,walking
57502.0,1815,2278,1947,walking
57503.0,1806,2301,1944,walking
57504.0,1794,2349,1936,walking
57505.0,1781,2395,1971,walking
57506.0,1787,2403,1972,walking
57507.0,1793,2372,1943,walking
57508.0,1807,2332,1942,walking
57509.0,1816,2300,1951,walking
57510.0,1808,2294,1955,walking
57511.0,1808,2309,1956,walking
57512.0,1799,2330,1951,walking
57513.0,1800,2347,1951,walking
57514.0,1796,2364,1960,walking
57515.0,1796,2363,1948,walking
57516.0,1798,2345,1959,walking
57517.0,1800,2341,1951,walking
57518.0,1802,2338,1955,walking
57519.0,1803,2350,1956,walking
57520.0,1801,2348,1942,walking
57521.0,1802,2338,1936,walking
57522.0,1798,2327,1937,walking
57523.0,1802,2298,1943,walking
57524.0,1802,2280,1950,walking
57525.0,1809,2286,1958,walking
57526.0,1804,2319,1960,walking
57527.0,1780,2387,1974,walking
57528.0,1779,2413,1974,walking
57529.0,1796,2401,1951,walking
57530.0,1812,2341,1897,walking
57531.0,1801,2301,1939,walking
57532.0,1808,2277,1956,walking
57533.0,1811,2287,1965,walking
57534.0,1811,2312,1955,walking
57535.0,1805,2336,1963,walking
57536.0,1794,2355,1950,walking
57537.0,1797,2367,1943,walking
57538.0,1791,2364,1942,walking
57539.0,1796,2347,1946,walking
57540.0,1797,2331,1956,walking
57541.0,1801,2332,1955,walking
57542.0,1797,2329,1957,walking
57543.0,1796,2316,1951,walking
57544.0,1799,2310,1954,walking
57545.0,1805,2299,1957,walking
57546.0,1803,2317,1951,walking
57547.0,1807,2332,1939,walking
57548.0,1795,2369,1952,walking
57549.0,1783,2387,1987,walking
57550.0,1790,2371,1999,walking
57551.0,1806,2349,1951,walking
57552.0,1802,2331,1935,walking
57553.0,1800,2331,1940,walking
57554.0,1802,2336,1956,walking
57555.0,1788,2337,1964,walking
57556.0,1790,2335,1961,walking
57557.0,1800,2332,1952,walking
57558.0,1807,2307,1958,walking
57559.0,1812,2292,1966,walking
57560.0,1823,2270,1959,walking
57561.0,1825,2274,1949,walking
57562.0,1803,2343,1927,walking
57563.0,1784,2408,1972,walking
57564.0,1775,2441,2052,walking
57565.0,1783,2399,1971,walking
57566.0,1813,2350,1909,walking
57567.0,1801,2298,1944,walking
57568.0,1815,2286,1960,walking
57569.0,1809,2300,1955,walking
57570.0,1794,2315,1959,walking
57571.0,1798,2343,1971,walking
57572.0,1791,2371,1975,walking
57573.0,1780,2376,1961,walking
57574.0,1782,2373,1953,walking
57575.0,1783,2348,1956,walking
57576.0,1794,2320,1949,walking
57577.0,1803,2304,1946,walking
57578.0,1812,2298,1953,walking
57579.0,1808,2295,1969,walking
57580.0,1799,2301,1962,walking
57581.0,1804,2313,1954,walking
57582.0,1802,2325,1971,walking
57583.0,1812,2315,1979,walking
57584.0,1792,2358,1948,walking
57585.0,1777,2393,1959,walking
57586.0,1778,2410,2015,walking
57587.0,1797,2377,1973,walking
57588.0,1802,2341,1931,walking
57589.0,1795,2304,1941,walking
57590.0,1793,2304,1957,walking
57591.0,1785,2325,1971,walking
57592.0,1782,2336,1967,walking
57593.0,1802,2342,1959,walking
57594.0,1795,2345,1955,walking
57595.0,1789,2335,1959,walking
57596.0,1795,2315,1959,walking
57597.0,1799,2317,1950,walking
57598.0,1799,2308,1957,walking
57599.0,1788,2305,1967,walking
57600.0,1783,2341,1963,walking
57601.0,1763,2372,1991,walking
57602.0,1773,2376,1997,walking
57603.0,1794,2369,1946,walking
57604.0,1800,2335,1927,walking
57605.0,1800,2314,1943,walking
57606.0,1793,2301,1953,walking
57607.0,1802,2313,1969,walking
57608.0,1789,2338,1970,walking
57609.0,1797,2360,1958,walking
57610.0,1814,2372,1961,walking
57611.0,1810,2355,1957,walking
57612.0,1795,2330,1957,walking
57613.0,1795,2306,1960,walking
57614.0,1795,2297,1964,walking
57615.0,1813,2294,1954,walking
57616.0,1798,2297,1959,walking
57617.0,1781,2331,1965,walking
57618.0,1769,2376,1987,walking
57619.0,1762,2372,2021,walking
57620.0,1785,2366,1956,walking
57621.0,1787,2349,1930,walking
57622.0,1802,2311,1943,walking
57623.0,1812,2286,1958,walking
57624.0,1798,2300,1958,walking
57625.0,1776,2350,1952,walking
57626.0,1787,2372,1970,walking
57627.0,1803,2379,1966,walking
57628.0,1793,2362,1950,walking
57629.0,1805,2331,1960,walking
57630.0,1805,2343,1954,walking
57631.0,1804,2345,1955,walking
57632.0,1801,2345,1954,walking
57633.0,1801,2342,1953,walking
57634.0,1798,2341,1951,walking
57635.0,1792,2299,1948,walking
57636.0,1790,2274,1944,walking
57637.0,1793,2260,1950,walking
57638.0,1805,2263,1978,walking
57639.0,1811,2255,1975,walking
57640.0,1796,2319,1943,walking
57641.0,1773,2419,1955,walking
57642.0,1785,2440,2086,walking
57643.0,1817,2431,1989,walking
57644.0,1809,2373,1915,walking
57645.0,1809,2309,1949,walking
57646.0,1802,2276,1967,walking
57647.0,1797,2280,1975,walking
57648.0,1796,2305,1967,walking
57649.0,1802,2329,1983,walking
57650.0,1809,2364,2003,walking
57651.0,1802,2380,1994,walking
57652.0,1787,2388,1969,walking
57653.0,1785,2398,1973,walking
57654.0,1779,2382,1965,walking
57655.0,1783,2345,1945,walking
57656.0,1776,2314,1943,walking
57657.0,1792,2293,1963,walking
57658.0,1801,2275,1987,walking
57659.0,1811,2257,1998,walking
57660.0,1832,2245,1988,walking
57661.0,1841,2243,1987,walking
57662.0,1813,2321,1962,walking
57663.0,1779,2439,1925,walking
57664.0,1780,2492,2116,walking
57665.0,1792,2474,2010,walking
57666.0,1797,2404,1879,walking
57667.0,1803,2318,1943,walking
57668.0,1800,2268,1968,walking
57669.0,1800,2260,1972,walking
57670.0,1800,2283,1973,walking
57671.0,1813,2307,1988,walking
57672.0,1833,2344,2013,walking
57673.0,1832,2371,2015,walking
57674.0,1825,2367,1991,walking
57675.0,1811,2352,1973,walking
57676.0,1810,2336,1971,walking
57677.0,1808,2337,1976,walking
57678.0,1797,2340,1981,walking
57679.0,1796,2353,1989,walking
57680.0,1794,2366,1984,walking
57681.0,1798,2361,1973,walking
57682.0,1802,2351,1972,walking
57683.0,1792,2339,1971,walking
57684.0,1798,2313,1979,walking
57685.0,1802,2293,1974,walking
57686.0,1817,2269,1973,walking
57687.0,1818,2296,1972,walking
57688.0,1810,2327,2005,walking
57689.0,1790,2416,2023,walking
57690.0,1810,2448,1975,walking
57691.0,1819,2433,1943,walking
57692.0,1795,2375,1947,walking
57693.0,1795,2328,1967,walking
57694.0,1798,2278,1968,walking
57695.0,1798,2262,1970,walking
57696.0,1810,2254,1975,walking
57697.0,1821,2247,2000,walking
57698.0,1833,2267,1992,walking
57699.0,1821,2325,1939,walking
