timestamp,accX,accY,accZ,class
97200.0,2109,2324,1967,walk-talk
97201.0,2106,2325,1968,walk-talk
97202.0,2112,2319,1972,walk-talk
97203.0,2107,2317,1974,walk-talk
97204.0,2109,2315,1977,walk-talk
97205.0,2102,2316,1979,walk-talk
97206.0,2105,2318,1971,walk-talk
97207.0,2102,2316,1973,walk-talk
97208.0,2102,2324,1972,walk-talk
97209.0,2100,2314,1976,walk-talk
97210.0,2104,2319,1978,walk-talk
97211.0,2106,2318,1974,walk-talk
97212.0,2107,2314,1978,walk-talk
97213.0,2105,2326,1982,walk-talk
97214.0,2105,2320,1983,walk-talk
97215.0,2110,2321,1982,walk-talk
97216.0,2105,2318,1987,walk-talk
97217.0,2101,2316,1981,walk-talk
97218.0,2107,2315,1983,walk-talk
97219.0,2105,2320,1979,walk-talk
97220.0,2103,2316,1982,walk-talk
97221.0,2106,2319,1980,walk-talk
97222.0,2101,2319,1980,walk-talk
97223.0,2103,2316,1985,walk-talk
97224.0,2101,2315,1985,walk-talk
97225.0,2103,2315,1983,walk-talk
97226.0,2105,2314,1985,walk-talk
97227.0,2104,2316,1981,walk-talk
97228.0,2106,2318,1979,walk-talk
97229.0,2107,2316,1984,walk-talk
97230.0,2103,2311,1988,walk-talk
97231.0,2104,2315,1989,walk-talk
97232.0,2109,2315,1983,walk-talk
97233.0,2107,2315,1982,walk-talk
97234.0,2108,2321,1981,walk-talk
97235.0,2105,2313,1983,walk-talk
97236.0,2106,2317,1978,walk-talk
97237.0,2105,2319,1979,walk-talk
97238.0,2105,2326,1983,walk-talk
97239.0,2113,2319,1984,walk-talk
97240.0,2107,2321,1972,walk-talk
97241.0,2107,2319,1978,walk-talk
97242.0,2107,2315,1980,walk-talk
97243.0,2104,2320,1981,walk-talk
97244.0,2109,2316,1976,walk-talk
97245.0,2101,2318,1974,walk-talk
97246.0,2103,2318,1975,walk-talk
97247.0,2103,2320,1982,walk-talk
97248.0,2102,2317,1983,walk-talk
97249.0,2104,2318,1979,walk-talk
97250.0,2104,2314,1983,walk-talk
97251.0,2103,2322,1983,walk-talk
97252.0,2103,2322,1977,walk-talk
97253.0,2105,2314,1977,walk-talk
97254.0,2103,2320,1974,walk-talk
97255.0,2107,2320,1980,walk-talk
97256.0,2106,2320,1980,walk-talk
97257.0,2107,2316,1976,walk-talk
97258.0,2105,2320,1977,walk-talk
97259.0,2103,2318,1979,walk-talk
97260.0,2102,2317,1975,walk-talk
97261.0,2101,2320,1969,walk-talk
97262.0,2103,2317,1970,walk-talk
97263.0,2101,2318,1969,walk-talk
97264.0,2102,2320,1971,walk-talk
97265.0,2100,2316,1977,walk-talk
97266.0,2103,2322,1978,walk-talk
97267.0,2103,2320,1971,walk-talk
97268.0,2103,2311,1980,walk-talk
97269.0,2101,2319,1974,walk-talk
97270.0,2101,2319,1973,walk-talk
97271.0,2101,2317,1967,walk-talk
97272.0,2105,2319,1971,walk-talk
97273.0,2105,2319,1973,walk-talk
97274.0,2099,2314,1980,walk-talk
97275.0,2106,2315,1975,walk-talk
97276.0,2105,2311,1972,walk-talk
97277.0,2101,2315,1971,walk-talk
97278.0,2103,2317,1966,walk-talk
97279.0,2101,2322,1963,walk-talk
97280.0,2100,2334,1961,walk-talk
97281.0,2101,2336,1965,walk-talk
97282.0,2101,2323,1975,walk-talk
97283.0,2107,2319,1981,walk-talk
97284.0,2108,2319,1975,walk-talk
97285.0,2110,2314,1973,walk-talk
97286.0,2108,2316,1976,walk-talk
97287.0,2107,2312,1977,walk-talk
97288.0,2105,2319,1976,walk-talk
97289.0,2115,2326,1977,walk-talk
97290.0,2105,2324,1969,walk-talk
97291.0,2104,2321,1974,walk-talk
97292.0,2107,2317,1979,walk-talk
97293.0,2109,2311,1983,walk-talk
97294.0,2110,2311,1985,walk-talk
97295.0,2104,2318,1981,walk-talk
97296.0,2105,2321,1981,walk-talk
97297.0,2105,2329,1977,walk-talk
97298.0,2105,2319,1972,walk-talk
97299.0,2107,2325,1978,walk-talk
97300.0,2106,2322,1981,walk-talk
97301.0,2107,2320,1985,walk-talk
97302.0,2096,2312,1982,walk-talk
97303.0,2106,2319,1992,walk-talk
97304.0,2103,2319,1981,walk-talk
97305.0,2104,2313,1981,walk-talk
97306.0,2105,2320,1986,walk-talk
97307.0,2107,2321,1984,walk-talk
97308.0,2107,2312,1982,walk-talk
97309.0,2101,2319,1984,walk-talk
97310.0,2105,2313,1990,walk-talk
97311.0,2102,2311,1994,walk-talk
97312.0,2104,2315,1990,walk-talk
97313.0,2103,2315,1987,walk-talk
97314.0,2097,2320,1986,walk-talk
97315.0,2099,2319,1987,walk-talk
97316.0,2099,2323,1992,walk-talk
97317.0,2104,2324,1987,walk-talk
97318.0,2101,2315,1983,walk-talk
97319.0,2107,2317,1988,walk-talk
97320.0,2100,2322,1986,walk-talk
97321.0,2102,2321,1987,walk-talk
97322.0,2101,2319,1981,walk-talk
97323.0,2103,2315,1984,walk-talk
97324.0,2098,2321,1990,walk-talk
97325.0,2099,2321,1993,walk-talk
97326.0,2107,2323,1988,walk-talk
97327.0,2102,2320,1983,walk-talk
97328.0,2104,2319,1986,walk-talk
97329.0,2101,2319,1981,walk-talk
97330.0,2100,2315,1983,walk-talk
97331.0,2112,2316,1987,walk-talk
97332.0,2106,2321,1986,walk-talk
97333.0,2096,2321,1990,walk-talk
97334.0,2105,2321,1986,walk-talk
97335.0,2103,2316,1982,walk-talk
97336.0,2096,2319,1981,walk-talk
97337.0,2103,2324,1979,walk-talk
97338.0,2103,2323,1980,walk-talk
97339.0,2098,2318,1982,walk-talk
97340.0,2102,2324,1975,walk-talk
