timestamp,accX,accY,accZ,class
104570.0,2127,2474,1864,stand-talk
104570.0,2125,2467,1863,stand-talk
104570.0,2120,2474,1857,stand-talk
104570.0,2123,2477,1865,stand-talk
104570.0,2123,2474,1863,stand-talk
104570.0,2123,2470,1865,stand-talk
104580.0,2129,2473,1864,stand-talk
104580.0,2122,2470,1865,stand-talk
104580.0,2116,2469,1866,stand-talk
104580.0,2120,2471,1865,stand-talk
104580.0,2127,2472,1861,stand-talk
104580.0,2120,2475,1861,stand-talk
104580.0,2116,2473,1864,stand-talk
104580.0,2127,2468,1863,stand-talk
104580.0,2118,2471,1861,stand-talk
104580.0,2121,2471,1863,stand-talk
104580.0,2119,2470,1859,stand-talk
104590.0,2118,2476,1865,stand-talk
104590.0,2124,2470,1865,stand-talk
104590.0,2118,2472,1865,stand-talk
104590.0,2112,2471,1863,stand-talk
104590.0,2118,2468,1860,stand-talk
104590.0,2119,2474,1860,stand-talk
104590.0,2118,2471,1862,stand-talk
104590.0,2115,2471,1865,stand-talk
104590.0,2115,2473,1861,stand-talk
104600.0,2119,2472,1863,stand-talk
104600.0,2125,2472,1860,stand-talk
104600.0,2122,2475,1859,stand-talk
104600.0,2117,2467,1863,stand-talk
104600.0,2122,2470,1868,stand-talk
104600.0,2121,2470,1865,stand-talk
104600.0,2115,2472,1866,stand-talk
104600.0,2122,2466,1868,stand-talk
104600.0,2115,2476,1868,stand-talk
104600.0,2117,2475,1865,stand-talk
104600.0,2124,2472,1863,stand-talk
104610.0,2116,2477,1864,stand-talk
104610.0,2119,2473,1866,stand-talk
104610.0,2123,2467,1862,stand-talk
104610.0,2125,2469,1869,stand-talk
104610.0,2125,2468,1867,stand-talk
104610.0,2121,2476,1860,stand-talk
104610.0,2120,2475,1860,stand-talk
104610.0,2124,2472,1864,stand-talk
104610.0,2122,2469,1859,stand-talk
104620.0,2116,2476,1866,stand-talk
104620.0,2121,2471,1859,stand-talk
104620.0,2128,2468,1864,stand-talk
104620.0,2123,2472,1866,stand-talk
104620.0,2120,2479,1871,stand-talk
104620.0,2120,2476,1865,stand-talk
104620.0,2123,2470,1865,stand-talk
104620.0,2124,2466,1863,stand-talk
104620.0,2123,2469,1866,stand-talk
104620.0,2120,2471,1864,stand-talk
104620.0,2121,2468,1865,stand-talk
104630.0,2121,2471,1859,stand-talk
104630.0,2123,2475,1861,stand-talk
104630.0,2124,2474,1863,stand-talk
104630.0,2126,2471,1865,stand-talk
104630.0,2125,2465,1862,stand-talk
104630.0,2128,2475,1862,stand-talk
104630.0,2123,2470,1861,stand-talk
104630.0,2127,2472,1862,stand-talk
104630.0,2123,2471,1860,stand-talk
104640.0,2127,2469,1865,stand-talk
104640.0,2127,2469,1860,stand-talk
104640.0,2123,2469,1865,stand-talk
104640.0,2122,2470,1859,stand-talk
104640.0,2122,2471,1861,stand-talk
104640.0,2126,2469,1861,stand-talk
104640.0,2123,2467,1861,stand-talk
104640.0,2117,2469,1861,stand-talk
104640.0,2127,2469,1864,stand-talk
104640.0,2128,2473,1861,stand-talk
104640.0,2127,2473,1858,stand-talk
104650.0,2130,2471,1863,stand-talk
104650.0,2127,2473,1863,stand-talk
104650.0,2124,2468,1863,stand-talk
104650.0,2123,2469,1864,stand-talk
104650.0,2126,2467,1861,stand-talk
104650.0,2124,2466,1859,stand-talk
104650.0,2122,2470,1864,stand-talk
104650.0,2125,2472,1863,stand-talk
104650.0,2122,2469,1860,stand-talk
104660.0,2123,2471,1862,stand-talk
104660.0,2121,2468,1865,stand-talk
104660.0,2121,2470,1866,stand-talk
104660.0,2123,2467,1862,stand-talk
104660.0,2128,2469,1861,stand-talk
104660.0,2126,2469,1863,stand-talk
104660.0,2124,2470,1857,stand-talk
104660.0,2131,2471,1863,stand-talk
104660.0,2132,2473,1861,stand-talk
104660.0,2123,2468,1860,stand-talk
104660.0,2127,2469,1860,stand-talk
104670.0,2130,2472,1861,stand-talk
104670.0,2126,2471,1857,stand-talk
104670.0,2130,2469,1862,stand-talk
104670.0,2123,2469,1865,stand-talk
104670.0,2127,2472,1861,stand-talk
104670.0,2126,2468,1863,stand-talk
104670.0,2128,2466,1863,stand-talk
104670.0,2124,2471,1859,stand-talk
104670.0,2119,2473,1866,stand-talk
104680.0,2119,2475,1863,stand-talk
104680.0,2127,2471,1864,stand-talk
104680.0,2123,2469,1860,stand-talk
104680.0,2123,2475,1862,stand-talk
104680.0,2126,2473,1863,stand-talk
104680.0,2124,2473,1864,stand-talk
104680.0,2122,2471,1865,stand-talk
104680.0,2124,2470,1867,stand-talk
104680.0,2123,2474,1863,stand-talk
104680.0,2126,2471,1865,stand-talk
