timestamp,accX,accY,accZ,class
44040.0,1806,2342,2003,standing-up
44041.0,1810,2344,1997,standing-up
44042.0,1811,2338,2001,standing-up
44043.0,1805,2339,2001,standing-up
44044.0,1805,2332,1999,standing-up
44045.0,1806,2334,2001,standing-up
44046.0,1811,2339,2000,standing-up
44047.0,1810,2335,1999,standing-up
44048.0,1805,2342,2000,standing-up
44049.0,1808,2338,2002,standing-up
44050.0,1812,2333,2002,standing-up
44051.0,1806,2342,2001,standing-up
44052.0,1808,2344,2003,standing-up
44053.0,1810,2343,2001,standing-up
44054.0,1809,2341,1999,standing-up
44055.0,1807,2343,2003,standing-up
44056.0,1805,2336,2002,standing-up
44057.0,1804,2336,2002,standing-up
44058.0,1807,2341,1999,standing-up
44059.0,1802,2341,1993,standing-up
44060.0,1810,2341,2002,standing-up
44061.0,1809,2336,1999,standing-up
44062.0,1802,2338,2007,standing-up
44063.0,1808,2338,1999,standing-up
44064.0,1810,2341,2006,standing-up
44065.0,1813,2342,1998,standing-up
44066.0,1807,2341,1994,standing-up
44067.0,1808,2334,1999,standing-up
44068.0,1811,2343,2001,standing-up
44069.0,1809,2336,2001,standing-up
44070.0,1806,2339,1994,standing-up
44071.0,1811,2339,2001,standing-up
44072.0,1804,2339,2004,standing-up
44073.0,1810,2344,1998,standing-up
44074.0,1804,2339,1999,standing-up
44075.0,1808,2338,2002,standing-up
44076.0,1803,2341,2000,standing-up
44077.0,1811,2341,2001,standing-up
44078.0,1807,2341,1996,standing-up
44079.0,1811,2342,1999,standing-up
44080.0,1810,2339,2004,standing-up
44081.0,1805,2338,2004,standing-up
44082.0,1808,2335,2003,standing-up
44083.0,1803,2342,2006,standing-up
44084.0,1807,2332,1999,standing-up
44085.0,1801,2341,1997,standing-up
44086.0,1810,2333,2004,standing-up
44087.0,1811,2340,1997,standing-up
44088.0,1808,2338,2000,standing-up
44089.0,1805,2341,1994,standing-up
44090.0,1812,2345,2000,standing-up
44091.0,1806,2340,1999,standing-up
44092.0,1806,2339,2004,standing-up
44093.0,1807,2343,2005,standing-up
44094.0,1808,2342,2004,standing-up
44095.0,1801,2343,2000,standing-up
44096.0,1805,2338,2005,standing-up
44097.0,1810,2342,2005,standing-up
44098.0,1810,2338,2005,standing-up
44099.0,1805,2340,2007,standing-up
44100.0,1810,2337,2003,standing-up
44101.0,1807,2336,2002,standing-up
44102.0,1810,2337,2000,standing-up
44103.0,1805,2340,1995,standing-up
44104.0,1811,2342,2003,standing-up
44105.0,1809,2341,1996,standing-up
44106.0,1806,2336,1995,standing-up
44107.0,1803,2336,2002,standing-up
44108.0,1806,2337,2000,standing-up
44109.0,1807,2337,1999,standing-up
44110.0,1809,2339,1999,standing-up
44111.0,1806,2339,1998,standing-up
44112.0,1806,2340,1999,standing-up
44113.0,1805,2343,2003,standing-up
44114.0,1800,2339,1998,standing-up
44115.0,1808,2334,2003,standing-up
44116.0,1811,2343,1999,standing-up
44117.0,1809,2341,1999,standing-up
44118.0,1808,2344,2010,standing-up
44119.0,1807,2339,2001,standing-up
44120.0,1809,2344,2001,standing-up
44121.0,1809,2336,1998,standing-up
44122.0,1808,2336,1991,standing-up
44123.0,1807,2335,2000,standing-up
44124.0,1810,2338,2001,standing-up
44125.0,1810,2341,2002,standing-up
44126.0,1804,2341,1998,standing-up
44127.0,1814,2333,2000,standing-up
44128.0,1812,2336,2003,standing-up
44129.0,1803,2340,2000,standing-up
44130.0,1802,2339,2002,standing-up
44131.0,1809,2337,1999,standing-up
44132.0,1803,2335,2000,standing-up
44133.0,1802,2339,2001,standing-up
44134.0,1807,2334,2002,standing-up
44135.0,1805,2343,2003,standing-up
44136.0,1807,2339,2003,standing-up
44137.0,1809,2339,1998,standing-up
44138.0,1809,2337,2001,standing-up
44139.0,1803,2337,1999,standing-up
44140.0,1805,2339,2002,standing-up
44141.0,1805,2342,2001,standing-up
44142.0,1807,2339,1998,standing-up
44143.0,1808,2341,2006,standing-up
44144.0,1807,2335,2002,standing-up
44145.0,1810,2337,2001,standing-up
44146.0,1808,2337,1999,standing-up
