timestamp,accX,accY,accZ,class
22950,1978,2386,1988,walking
22951,1977,2387,1990,walking
22952,1983,2390,1994,walking
22953,1978,2396,1994,walking
22954,1980,2387,1992,walking
22955,1981,2390,1991,walking
22956,1985,2399,1991,walking
22957,1979,2399,1998,walking
22958,1982,2396,1991,walking
22959,1978,2392,1991,walking
22960,1975,2390,1992,walking
22961,1967,2372,1994,walking
22962,1977,2378,1996,walking
22963,1987,2387,1999,walking
22964,1989,2399,2004,walking
22965,1988,2400,1999,walking
22966,1980,2407,1976,walking
22967,1974,2415,1972,walking
22968,1972,2405,1974,walking
22969,1975,2383,1990,walking
22970,1989,2377,1995,walking
22971,1990,2366,2007,walking
22972,1993,2363,2005,walking
22973,1985,2383,2007,walking
22974,1985,2394,2007,walking
22975,1982,2404,1993,walking
22976,1979,2417,1979,walking
22977,1983,2405,1976,walking
22978,1983,2401,1982,walking
22979,1985,2394,1994,walking
22980,1989,2376,1998,walking
22981,1996,2363,2008,walking
22982,1993,2367,2018,walking
22983,1995,2383,2017,walking
22984,1996,2394,2013,walking
22985,2002,2401,1999,walking
22986,1990,2405,1997,walking
22987,1995,2402,1994,walking
22988,1990,2396,1995,walking
22989,1990,2382,2006,walking
22990,1990,2382,2009,walking
22991,1990,2377,2007,walking
22992,1991,2385,2002,walking
22993,1993,2389,2004,walking
22994,1992,2397,2003,walking
22995,1995,2400,2003,walking
22996,1993,2393,2001,walking
22997,1993,2389,2005,walking
22998,1987,2392,1999,walking
22999,1992,2387,2001,walking
23000,1994,2394,2001,walking
23001,1993,2391,1998,walking
23002,1993,2393,2006,walking
23003,1991,2393,2005,walking
23004,1990,2394,2001,walking
23005,1994,2390,2001,walking
23006,1990,2385,2003,walking
23007,1991,2392,2000,walking
23008,1993,2397,2005,walking
23009,1997,2392,1999,walking
23010,2001,2389,1999,walking
23011,1997,2388,2003,walking
23012,1991,2385,2001,walking
23013,1997,2390,1998,walking
23014,2000,2386,2006,walking
23015,2003,2390,2000,walking
23016,1995,2389,1997,walking
23017,1995,2391,1995,walking
23018,1992,2394,1998,walking
23019,1990,2392,1997,walking
23020,1988,2391,1995,walking
23021,1987,2388,1992,walking
23022,1985,2384,1995,walking
23023,1991,2387,1997,walking
23024,1989,2390,1998,walking
23025,1993,2387,1999,walking
23026,1987,2391,2000,walking
23027,1992,2393,1999,walking
23028,1987,2394,1993,walking
23029,1988,2391,1994,walking
23030,1987,2387,1999,walking
23031,1990,2390,2000,walking
23032,1995,2387,1998,walking
23033,1989,2386,1992,walking
23034,1979,2389,1995,walking
23035,1983,2391,1995,walking
23036,1987,2391,1995,walking
23037,1991,2394,1996,walking
23038,1990,2394,1998,walking
23039,1986,2394,1996,walking
23040,1987,2381,1992,walking
23041,1983,2381,1998,walking
23042,1983,2384,1998,walking
23043,1995,2391,2001,walking
23044,1991,2390,1994,walking
23045,1994,2394,1993,walking
23046,1992,2390,1992,walking
23047,1991,2396,1993,walking
23048,1989,2391,1993,walking
23049,1988,2388,1994,walking
23050,1988,2393,1999,walking
23051,1983,2385,2000,walking
23052,1988,2384,2005,walking
23053,1984,2387,1998,walking
23054,1985,2390,2003,walking
23055,1984,2395,1994,walking
23056,1984,2397,1990,walking
23057,1982,2393,1987,walking
23058,1990,2393,1990,walking
23059,1984,2397,1995,walking
23060,1990,2388,1992,walking
23061,1987,2386,1999,walking
23062,1986,2382,2003,walking
23063,1984,2385,1999,walking
23064,1992,2390,1998,walking
23065,1983,2391,2003,walking
23066,1985,2396,1994,walking
23067,1987,2399,1991,walking
23068,1987,2397,1994,walking
23069,1980,2396,1997,walking
23070,1987,2393,1999,walking
23071,1990,2387,1997,walking
23072,1980,2394,1993,walking
23073,1984,2386,1999,walking
23074,1987,2377,2001,walking
23075,1990,2381,2004,walking
23076,1987,2393,2007,walking
23077,1985,2393,1999,walking
23078,1983,2395,1991,walking
23079,1986,2398,1995,walking
23080,1988,2394,1987,walking
23081,1988,2393,1987,walking
23082,1987,2392,1988,walking
23083,1986,2385,1991,walking
23084,1981,2383,1997,walking
23085,1988,2384,1997,walking
23086,1986,2385,1998,walking
23087,1998,2386,1998,walking
23088,1994,2388,2007,walking
23089,1983,2385,2003,walking
23090,1989,2393,1997,walking
23091,1988,2396,1996,walking
23092,1992,2397,1991,walking
23093,1992,2399,1994,walking
23094,1991,2393,1993,walking
23095,1992,2395,1996,walking
23096,1992,2384,1991,walking
23097,1988,2381,1999,walking
23098,1986,2387,2001,walking
23099,1984,2382,2002,walking
23100,1998,2386,2000,walking
23101,1992,2388,2003,walking
23102,1991,2385,1999,walking
23103,1996,2385,1996,walking
23104,1987,2388,2003,walking
23105,1989,2390,1990,walking
23106,1982,2395,1992,walking
23107,1986,2391,1995,walking
23108,1993,2405,1987,walking
23109,1990,2397,1990,walking
23110,1986,2400,1987,walking
23111,1990,2395,1989,walking
23112,1992,2385,1997,walking
23113,1989,2382,2003,walking
23114,1985,2371,2005,walking
23115,1988,2376,2010,walking
23116,1986,2393,2007,walking
23117,1989,2393,1998,walking
23118,1980,2403,1998,walking
23119,1984,2412,1990,walking
23120,1983,2378,1994,walking
23121,1981,2378,1994,walking
23122,1985,2381,1998,walking
23123,1985,2387,2000,walking
23124,1988,2383,1997,walking
23125,1986,2387,1998,walking
23126,1996,2381,2001,walking
23127,1991,2383,2008,walking
23128,1995,2385,2005,walking
23129,1997,2387,2001,walking
23130,1989,2393,2003,walking
23131,1986,2389,1999,walking
23132,1988,2397,1997,walking
23133,1984,2391,1991,walking
23134,1986,2399,1986,walking
23135,1989,2395,1992,walking
23136,1986,2395,1989,walking
23137,1992,2388,1995,walking
23138,1993,2387,1996,walking
23139,1990,2390,1995,walking
23140,1986,2394,2001,walking
23141,1982,2395,2006,walking
23142,1988,2385,2000,walking
23143,1983,2374,1997,walking
23144,1989,2380,2006,walking
23145,1992,2382,2004,walking
23146,1983,2394,2004,walking
23147,1979,2395,1990,walking
23148,1981,2402,1978,walking
23149,1985,2408,1979,walking
23150,1981,2402,1989,walking
23151,1981,2395,1993,walking
23152,1985,2385,1993,walking
23153,1983,2379,2001,walking
23154,1984,2369,1997,walking
23155,1982,2377,2007,walking
23156,1983,2383,2010,walking
23157,1989,2399,2002,walking
23158,1982,2403,1997,walking
23159,1991,2405,1985,walking
23160,1993,2405,1990,walking
23161,1992,2398,1984,walking
23162,1987,2394,1989,walking
23163,1985,2384,1998,walking
23164,1980,2379,1998,walking
23165,1991,2383,2001,walking
23166,1990,2379,2007,walking
23167,1987,2374,2005,walking
23168,1984,2380,2006,walking
23169,1989,2391,2005,walking
23170,1986,2398,2003,walking
23171,1990,2398,1989,walking
23172,1987,2398,1982,walking
23173,1989,2406,1985,walking
23174,1987,2403,1989,walking
23175,1991,2391,1985,walking
23176,1992,2383,2000,walking
23177,1991,2380,1999,walking
23178,1989,2375,2002,walking
23179,1987,2365,2010,walking
23180,1996,2362,2009,walking
23181,1995,2379,2015,walking
23182,1993,2398,2012,walking
23183,1997,2413,1997,walking
23184,1997,2418,1978,walking
23185,1994,2407,1979,walking
23186,1992,2401,1989,walking
23187,1987,2392,1994,walking
23188,1977,2388,1995,walking
23189,1993,2375,1990,walking
23190,1991,2375,1992,walking
23191,1990,2371,2001,walking
