timestamp,accX,accY,accZ,class
49200,2000,2394,2013,walk-talk
49201,2012,2391,2011,walk-talk
49202,2011,2387,2013,walk-talk
49203,2017,2384,2019,walk-talk
49204,2013,2375,2030,walk-talk
49205,2011,2374,2025,walk-talk
49206,2011,2382,2026,walk-talk
49207,2005,2389,2023,walk-talk
49208,2006,2398,2024,walk-talk
49209,2004,2391,2018,walk-talk
49210,2008,2391,2020,walk-talk
49211,2012,2395,2020,walk-talk
49212,2010,2390,2024,walk-talk
49213,2007,2388,2022,walk-talk
49214,2013,2386,2019,walk-talk
49215,2010,2386,2025,walk-talk
49216,2010,2376,2019,walk-talk
49217,2009,2380,2018,walk-talk
49218,2007,2383,2026,walk-talk
49219,2011,2391,2019,walk-talk
49220,2010,2395,2018,walk-talk
49221,2014,2394,2015,walk-talk
49222,2012,2395,2013,walk-talk
49223,2012,2385,2016,walk-talk
49224,2010,2395,2019,walk-talk
49225,2014,2391,2019,walk-talk
49226,2017,2383,2022,walk-talk
49227,2019,2394,2024,walk-talk
49228,2018,2388,2025,walk-talk
49229,2023,2390,2031,walk-talk
49230,2019,2391,2023,walk-talk
49231,2020,2387,2016,walk-talk
49232,2020,2389,2020,walk-talk
49233,2017,2385,2016,walk-talk
49234,2013,2385,2022,walk-talk
49235,2018,2389,2017,walk-talk
49236,2020,2389,2018,walk-talk
49237,2017,2387,2017,walk-talk
49238,2018,2391,2013,walk-talk
49239,2015,2384,2015,walk-talk
49240,2016,2387,2014,walk-talk
49241,2013,2382,2014,walk-talk
49242,2015,2384,2016,walk-talk
49243,2020,2387,2006,walk-talk
49244,2019,2380,2010,walk-talk
49245,2018,2387,2011,walk-talk
49246,2016,2391,2011,walk-talk
49247,2017,2386,2013,walk-talk
49248,2013,2388,2003,walk-talk
49249,2017,2387,2003,walk-talk
49250,2017,2386,2003,walk-talk
49251,2018,2387,2002,walk-talk
49252,2019,2384,2010,walk-talk
49253,2015,2396,2008,walk-talk
49254,2017,2385,2011,walk-talk
49255,2018,2387,2012,walk-talk
49256,2011,2387,2007,walk-talk
49257,2018,2389,2003,walk-talk
49258,2016,2390,2003,walk-talk
49259,2015,2386,2003,walk-talk
49260,2016,2383,2006,walk-talk
49261,2011,2385,2004,walk-talk
49262,2018,2381,1998,walk-talk
49263,2019,2388,1996,walk-talk
49264,2017,2391,1997,walk-talk
49265,2023,2390,1994,walk-talk
49266,2019,2388,1997,walk-talk
49267,2021,2386,2002,walk-talk
49268,2017,2393,1999,walk-talk
49269,2012,2382,1996,walk-talk
49270,2015,2390,2002,walk-talk
49271,2017,2387,2001,walk-talk
49272,2019,2391,2003,walk-talk
49273,2012,2389,1996,walk-talk
49274,2017,2393,1994,walk-talk
49275,2017,2392,1992,walk-talk
49276,2015,2397,1994,walk-talk
49277,2020,2388,1995,walk-talk
49278,2017,2385,1993,walk-talk
49279,2016,2385,1998,walk-talk
49280,2015,2389,1998,walk-talk
49281,2007,2382,2000,walk-talk
49282,2013,2385,2003,walk-talk
49283,2012,2386,2002,walk-talk
49284,2010,2386,1996,walk-talk
49285,2014,2387,1998,walk-talk
49286,2015,2391,1994,walk-talk
49287,2011,2391,1991,walk-talk
49288,2013,2388,1997,walk-talk
49289,2012,2383,1996,walk-talk
49290,2011,2382,2001,walk-talk
49291,2011,2385,2007,walk-talk
49292,2014,2391,1993,walk-talk
49293,2016,2383,1996,walk-talk
49294,2021,2389,1991,walk-talk
49295,2015,2385,2000,walk-talk
49296,2014,2387,2002,walk-talk
49297,2010,2387,2005,walk-talk
49298,2012,2385,1999,walk-talk
49299,2013,2382,1991,walk-talk
49300,2013,2388,1996,walk-talk
49301,2015,2389,1996,walk-talk
49302,2016,2390,1997,walk-talk
49303,2015,2395,1993,walk-talk
49304,2016,2393,1991,walk-talk
49305,2014,2390,1990,walk-talk
49306,2000,2395,1997,walk-talk
49307,2010,2384,1995,walk-talk
49308,2009,2391,2000,walk-talk
49309,2007,2388,1998,walk-talk
49310,2006,2387,2004,walk-talk
49311,2012,2387,2006,walk-talk
49312,2011,2383,1996,walk-talk
49313,2007,2387,1998,walk-talk
49314,2009,2387,2001,walk-talk
49315,2010,2382,2001,walk-talk
49316,2011,2378,2003,walk-talk
49317,2015,2377,2004,walk-talk
49318,2013,2380,2004,walk-talk
49319,2011,2390,2004,walk-talk
49320,2008,2398,2000,walk-talk
49321,2013,2392,1997,walk-talk
49322,2009,2390,1996,walk-talk
49323,2010,2385,2002,walk-talk
49324,2006,2383,1998,walk-talk
49325,2009,2391,1999,walk-talk
49326,2008,2390,2001,walk-talk
49327,2010,2390,2005,walk-talk
49328,2004,2391,2005,walk-talk
49329,2006,2389,2005,walk-talk
49330,2010,2389,2002,walk-talk
49331,2009,2390,2007,walk-talk
49332,2006,2391,2009,walk-talk
49333,2012,2391,2003,walk-talk
49334,2005,2393,2004,walk-talk
49335,2007,2391,1999,walk-talk
49336,2009,2386,1994,walk-talk
49337,1999,2389,2005,walk-talk
49338,2006,2392,2004,walk-talk
49339,2005,2390,1999,walk-talk
49340,2005,2386,2003,walk-talk
49341,1999,2390,2001,walk-talk
49342,2004,2387,2003,walk-talk
49343,2011,2390,2003,walk-talk
49344,2012,2388,2000,walk-talk
49345,2010,2394,1999,walk-talk
49346,2016,2394,1997,walk-talk
49347,2009,2392,1997,walk-talk
49348,1999,2387,2000,walk-talk
49349,2008,2390,1993,walk-talk
49350,2010,2387,1989,walk-talk
49351,2007,2387,1987,walk-talk
49352,2009,2391,2003,walk-talk
49353,2008,2392,1994,walk-talk
49354,2011,2390,1996,walk-talk
49355,2009,2389,1991,walk-talk
49356,2006,2391,1989,walk-talk
49357,2006,2388,1992,walk-talk
49358,2011,2382,1991,walk-talk
49359,1999,2383,1995,walk-talk
49360,2010,2384,1991,walk-talk
49361,2008,2379,1985,walk-talk
49362,2006,2383,1992,walk-talk
49363,2007,2391,1987,walk-talk
49364,2008,2388,1984,walk-talk
49365,2011,2395,1991,walk-talk
49366,2013,2387,1989,walk-talk
49367,2015,2387,1990,walk-talk
49368,2007,2383,1986,walk-talk
49369,2010,2382,1982,walk-talk
49370,2009,2385,1990,walk-talk
49371,2009,2385,1983,walk-talk
49372,2008,2398,1988,walk-talk
49373,2005,2393,1990,walk-talk
49374,1998,2386,1986,walk-talk
49375,2003,2389,1984,walk-talk
49376,2004,2386,1978,walk-talk
49377,2002,2386,1977,walk-talk
49378,2005,2390,1982,walk-talk
49379,2001,2390,1983,walk-talk
49380,2002,2384,1986,walk-talk
49381,2003,2388,1983,walk-talk
49382,2004,2385,1985,walk-talk
49383,2000,2392,1986,walk-talk
49384,2004,2385,1991,walk-talk
49385,2004,2388,1990,walk-talk
49386,2003,2389,1981,walk-talk
49387,2005,2395,1984,walk-talk
49388,2000,2395,1979,walk-talk
49389,1998,2388,1977,walk-talk
49390,1999,2389,1992,walk-talk
49391,2005,2391,2001,walk-talk
49392,2001,2386,2005,walk-talk
49393,2003,2390,2002,walk-talk
49394,2000,2392,1998,walk-talk
49395,2004,2401,1996,walk-talk
49396,1999,2389,1992,walk-talk
49397,2004,2395,1997,walk-talk
49398,1999,2388,1999,walk-talk
49399,2004,2386,2003,walk-talk
49400,2005,2387,2013,walk-talk
49401,1999,2390,2009,walk-talk
49402,1996,2384,2003,walk-talk
49403,2003,2389,2003,walk-talk
49404,2002,2391,1999,walk-talk
49405,2010,2391,1995,walk-talk
49406,2002,2397,2001,walk-talk
49407,2006,2396,1999,walk-talk
49408,1997,2396,1999,walk-talk
49409,2009,2383,2004,walk-talk
49410,2000,2381,2008,walk-talk
49411,1996,2387,2005,walk-talk
49412,1995,2386,2004,walk-talk
49413,2005,2384,2004,walk-talk
49414,2006,2390,2003,walk-talk
49415,2005,2391,2002,walk-talk
49416,2000,2395,2000,walk-talk
49417,1999,2396,2002,walk-talk
49418,1999,2395,1999,walk-talk
49419,2002,2387,2001,walk-talk
49420,2000,2384,2002,walk-talk
49421,1998,2388,2007,walk-talk
49422,2000,2386,2010,walk-talk
49423,2005,2393,1999,walk-talk
49424,2005,2383,2004,walk-talk
49425,2007,2389,2005,walk-talk
49426,2000,2387,2006,walk-talk
49427,2005,2393,2010,walk-talk
49428,2003,2383,2006,walk-talk
49429,2001,2387,2001,walk-talk
49430,1999,2382,1996,walk-talk
49431,2002,2380,2003,walk-talk
49432,1998,2388,2009,walk-talk
49433,1998,2390,2012,walk-talk
49434,1999,2391,2012,walk-talk
49435,2003,2393,2011,walk-talk
49436,2002,2391,2006,walk-talk
49437,2007,2393,1999,walk-talk
49438,2003,2390,2003,walk-talk
49439,2001,2385,2007,walk-talk
49440,1999,2391,2008,walk-talk
49441,2002,2397,2010,walk-talk
49442,2004,2392,2003,walk-talk
49443,2006,2396,2000,walk-talk
49444,1999,2395,2014,walk-talk
49445,2002,2387,2029,walk-talk
49446,2006,2391,2025,walk-talk
49447,2003,2392,2013,walk-talk
49448,2000,2383,2007,walk-talk
49449,2003,2382,2006,walk-talk
49450,2003,2382,2014,walk-talk
49451,2008,2382,2008,walk-talk
49452,2011,2386,2009,walk-talk
49453,2010,2391,2008,walk-talk
49454,2007,2398,2016,walk-talk
49455,2004,2389,2020,walk-talk
49456,2005,2384,2011,walk-talk
49457,2010,2388,2006,walk-talk
49458,2013,2387,2002,walk-talk
49459,2010,2387,2007,walk-talk
49460,2008,2387,2014,walk-talk
49461,2001,2396,2014,walk-talk
49462,1998,2390,2011,walk-talk
49463,1999,2400,2015,walk-talk
49464,2001,2391,2014,walk-talk
49465,1996,2398,2014,walk-talk
49466,2001,2394,2013,walk-talk
49467,1994,2391,2015,walk-talk
49468,2002,2387,2021,walk-talk
49469,2002,2391,2019,walk-talk
49470,1998,2392,2015,walk-talk
49471,1999,2391,2015,walk-talk
49472,2006,2393,2016,walk-talk
49473,2004,2391,2013,walk-talk
49474,2003,2390,2013,walk-talk
49475,2001,2386,2013,walk-talk
49476,2003,2391,2016,walk-talk
49477,2003,2383,2014,walk-talk
49478,2007,2390,2015,walk-talk
49479,2002,2392,2008,walk-talk
49480,2005,2399,2014,walk-talk
49481,2006,2392,2015,walk-talk
49482,2003,2393,2022,walk-talk
49483,1999,2395,2019,walk-talk
49484,2001,2390,2018,walk-talk
49485,1999,2387,2013,walk-talk
49486,2004,2383,2017,walk-talk
49487,2002,2382,2020,walk-talk
