timestamp,accX,accY,accZ,class
98600.0,1903,2351,1897,walk-talk
98601.0,1903,2349,1899,walk-talk
98602.0,1907,2344,1902,walk-talk
98603.0,1907,2345,1904,walk-talk
98604.0,1904,2346,1902,walk-talk
98605.0,1906,2341,1900,walk-talk
98606.0,1903,2346,1903,walk-talk
98607.0,1907,2350,1897,walk-talk
98608.0,1909,2354,1900,walk-talk
98609.0,1909,2354,1899,walk-talk
98610.0,1908,2348,1901,walk-talk
98611.0,1911,2347,1899,walk-talk
98612.0,1913,2349,1894,walk-talk
98613.0,1912,2347,1887,walk-talk
98614.0,1909,2351,1884,walk-talk
98615.0,1909,2348,1877,walk-talk
98616.0,1921,2338,1879,walk-talk
98617.0,1921,2347,1877,walk-talk
98618.0,1930,2343,1878,walk-talk
98619.0,1933,2341,1886,walk-talk
98620.0,1931,2338,1886,walk-talk
98621.0,1934,2332,1885,walk-talk
98622.0,1948,2338,1889,walk-talk
98623.0,1937,2341,1885,walk-talk
98624.0,1940,2345,1874,walk-talk
98625.0,1941,2347,1881,walk-talk
98626.0,1945,2340,1883,walk-talk
98627.0,1950,2339,1887,walk-talk
98628.0,1962,2339,1895,walk-talk
98629.0,1959,2325,1899,walk-talk
98630.0,1956,2316,1906,walk-talk
98631.0,1965,2322,1908,walk-talk
98632.0,1966,2327,1903,walk-talk
98633.0,1967,2327,1907,walk-talk
98634.0,1981,2329,1904,walk-talk
98635.0,1981,2335,1907,walk-talk
98636.0,1984,2337,1900,walk-talk
98637.0,1981,2340,1889,walk-talk
98638.0,1985,2341,1895,walk-talk
98639.0,1968,2346,1904,walk-talk
98640.0,1970,2350,1909,walk-talk
98641.0,1969,2344,1902,walk-talk
98642.0,1974,2345,1900,walk-talk
98643.0,1975,2337,1901,walk-talk
98644.0,1978,2335,1910,walk-talk
98645.0,1967,2327,1914,walk-talk
98646.0,1982,2331,1909,walk-talk
98647.0,1982,2339,1897,walk-talk
98648.0,1992,2339,1903,walk-talk
98649.0,2005,2328,1910,walk-talk
98650.0,2006,2328,1914,walk-talk
98651.0,2008,2336,1913,walk-talk
98652.0,2019,2352,1924,walk-talk
98653.0,2018,2363,1929,walk-talk
98654.0,2032,2367,1939,walk-talk
98655.0,2052,2365,1942,walk-talk
98656.0,2031,2347,1946,walk-talk
98657.0,2005,2327,1938,walk-talk
98658.0,1995,2327,1935,walk-talk
98659.0,1998,2326,1941,walk-talk
98660.0,1992,2325,1941,walk-talk
98661.0,1973,2346,1939,walk-talk
98662.0,1973,2368,1935,walk-talk
98663.0,1979,2369,1929,walk-talk
98664.0,1985,2367,1925,walk-talk
98665.0,1979,2354,1919,walk-talk
98666.0,1982,2346,1931,walk-talk
98667.0,1983,2336,1933,walk-talk
98668.0,1986,2335,1936,walk-talk
98669.0,1979,2330,1930,walk-talk
98670.0,1975,2331,1934,walk-talk
98671.0,1982,2335,1932,walk-talk
98672.0,1979,2339,1938,walk-talk
98673.0,1977,2340,1936,walk-talk
98674.0,1964,2347,1944,walk-talk
98675.0,1955,2354,1943,walk-talk
98676.0,1945,2358,1949,walk-talk
98677.0,1934,2360,1951,walk-talk
98678.0,1922,2353,1942,walk-talk
98679.0,1908,2350,1944,walk-talk
98680.0,1896,2344,1950,walk-talk
98681.0,1881,2355,1958,walk-talk
98682.0,1881,2358,1956,walk-talk
98683.0,1880,2347,1943,walk-talk
98684.0,1880,2335,1930,walk-talk
98685.0,1870,2321,1935,walk-talk
98686.0,1866,2326,1935,walk-talk
98687.0,1845,2335,1949,walk-talk
98688.0,1846,2349,1941,walk-talk
98689.0,1844,2358,1937,walk-talk
98690.0,1849,2374,1940,walk-talk
98691.0,1837,2370,1944,walk-talk
98692.0,1827,2364,1944,walk-talk
98693.0,1822,2353,1942,walk-talk
98694.0,1816,2341,1944,walk-talk
