timestamp,accX,accY,accZ,class
47525.0,1824,2347,2045,0
47526.0,1818,2350,2047,0
47527.0,1821,2351,2050,0
47528.0,1823,2348,2046,0
47529.0,1818,2353,2049,0
47530.0,1819,2351,2047,0
47531.0,1825,2350,2045,0
47532.0,1816,2355,2046,0
47533.0,1818,2353,2046,0
47534.0,1822,2355,2045,0
47535.0,1818,2357,2044,0
47536.0,1820,2354,2042,0
47537.0,1817,2346,2044,0
47538.0,1824,2343,2050,0
47539.0,1823,2348,2046,0
47540.0,1820,2345,2050,0
47541.0,1821,2349,2050,0
47542.0,1819,2349,2049,0
47543.0,1819,2351,2047,0
47544.0,1819,2351,2044,0
47545.0,1819,2343,2043,0
47546.0,1823,2353,2042,0
47547.0,1818,2352,2050,0
47548.0,1818,2351,2048,0
47549.0,1821,2358,2050,0
47550.0,1820,2353,2041,0
47551.0,1826,2345,2042,0
47552.0,1820,2351,2042,0
47553.0,1820,2351,2042,0
47554.0,1822,2351,2045,0
47555.0,1821,2351,2042,0
47556.0,1814,2352,2047,0
47557.0,1822,2351,2044,0
47558.0,1826,2350,2042,0
47559.0,1820,2353,2043,0
47560.0,1819,2351,2049,0
47561.0,1821,2358,2050,0
47562.0,1820,2355,2044,0
47563.0,1819,2352,2048,0
47564.0,1823,2351,2044,0
47565.0,1824,2351,2044,0
47566.0,1825,2351,2041,0
47567.0,1827,2347,2043,0
47568.0,1822,2354,2045,0
47569.0,1820,2352,2043,0
47570.0,1818,2351,2051,0
47571.0,1819,2355,2045,0
47572.0,1815,2354,2047,0
47573.0,1822,2351,2043,0
47574.0,1821,2351,2047,0
47575.0,1820,2352,2043,0
47576.0,1819,2352,2041,0
47577.0,1820,2349,2047,0
47578.0,1820,2355,2042,0
47579.0,1825,2352,2047,0
47580.0,1825,2354,2043,0
47581.0,1821,2351,2044,0
47582.0,1822,2354,2043,0
47583.0,1821,2349,2043,0
47584.0,1818,2346,2044,0
47585.0,1816,2351,2049,0
47586.0,1819,2342,2047,0
47587.0,1821,2351,2053,0
47588.0,1822,2350,2044,0
47589.0,1819,2349,2041,0
47590.0,1821,2355,2048,0
47591.0,1825,2355,2042,0
47592.0,1821,2350,2047,0
47593.0,1821,2355,2048,0
47594.0,1824,2347,2045,0
47595.0,1821,2352,2047,0
47596.0,1817,2350,2043,0
47597.0,1821,2353,2052,0
47598.0,1816,2354,2043,0
47599.0,1818,2345,2041,0
47600.0,1821,2343,2052,0
47601.0,1821,2346,2051,0
47602.0,1820,2350,2044,0
47603.0,1819,2352,2043,0
47604.0,1825,2356,2044,0
47605.0,1821,2358,2044,0
47606.0,1824,2350,2043,0
47607.0,1822,2353,2047,0
47608.0,1822,2352,2050,0
47609.0,1824,2353,2046,0
47610.0,1822,2351,2049,0
47611.0,1825,2355,2047,0
47612.0,1824,2349,2044,0
47613.0,1820,2353,2041,0
47614.0,1825,2352,2045,0
47615.0,1822,2352,2044,0
47616.0,1820,2350,2045,0
47617.0,1814,2356,2043,0
47618.0,1818,2355,2049,0
47619.0,1814,2364,2044,0
47620.0,1807,2368,2048,0
47621.0,1804,2375,2042,0
47622.0,1812,2374,2048,0
47623.0,1803,2361,2040,0
47624.0,1815,2352,2043,0
47625.0,1821,2342,2042,0
47626.0,1807,2338,2044,0
47627.0,1806,2333,2037,0
47628.0,1817,2332,2031,0
47629.0,1824,2333,2038,0
47630.0,1818,2327,2058,0
47631.0,1824,2329,2036,0
47632.0,1835,2344,2033,0
47633.0,1831,2336,2034,0
47634.0,1822,2331,2044,0
47635.0,1823,2317,2094,0
47636.0,1781,2355,2046,0
47637.0,1804,2330,2084,0
47638.0,1743,2284,2131,0
47639.0,1822,2369,2028,0
58450.0,1753,2271,1915,0
58451.0,1757,2269,1915,0
58452.0,1755,2269,1922,0
58453.0,1762,2271,1919,0
58454.0,1767,2269,1919,0
58455.0,1759,2267,1921,0
58456.0,1758,2271,1923,0
58457.0,1764,2269,1917,0
58458.0,1759,2273,1925,0
58459.0,1763,2267,1919,0
58460.0,1755,2270,1916,0
58461.0,1762,2269,1920,0
58462.0,1759,2272,1923,0
58463.0,1758,2270,1917,0
58464.0,1765,2267,1921,0
58465.0,1760,2271,1912,0
58466.0,1758,2263,1915,0
58467.0,1757,2271,1919,0
58468.0,1764,2271,1918,0
58469.0,1759,2268,1921,0
58470.0,1767,2270,1921,0
58471.0,1763,2266,1918,0
58472.0,1766,2272,1916,0
58473.0,1764,2270,1924,0
58474.0,1764,2267,1923,0
58475.0,1765,2272,1921,0
58476.0,1758,2266,1923,0
58477.0,1761,2267,1922,0
58478.0,1762,2275,1917,0
58479.0,1762,2268,1914,0
58480.0,1750,2268,1917,0
58481.0,1753,2269,1920,0
58482.0,1761,2271,1918,0
58483.0,1761,2267,1917,0
58484.0,1762,2272,1919,0
58485.0,1763,2268,1920,0
58486.0,1760,2273,1919,0
58487.0,1757,2270,1920,0
58488.0,1760,2266,1919,0
58489.0,1766,2275,1918,0
58490.0,1762,2270,1920,0
58491.0,1765,2275,1919,0
58492.0,1762,2269,1921,0
58493.0,1753,2275,1918,0
58494.0,1760,2271,1916,0
58495.0,1762,2267,1918,0
58496.0,1766,2273,1921,0
58497.0,1763,2274,1922,0
58498.0,1759,2277,1919,0
58499.0,1760,2273,1918,0
58500.0,1765,2274,1913,0
58501.0,1762,2269,1918,0
58502.0,1766,2269,1919,0
58503.0,1766,2279,1917,0
58504.0,1763,2273,1919,0
58505.0,1762,2268,1917,0
58506.0,1765,2272,1917,0
58507.0,1763,2271,1917,0
58508.0,1765,2277,1910,0
58509.0,1761,2267,1916,0
58510.0,1758,2274,1914,0
58511.0,1765,2274,1917,0
58512.0,1761,2272,1915,0
58513.0,1765,2279,1914,0
58514.0,1761,2269,1917,0
58515.0,1763,2275,1920,0
58516.0,1762,2273,1918,0
58517.0,1767,2272,1913,0
58518.0,1761,2268,1920,0
58519.0,1765,2269,1915,0
58520.0,1762,2276,1917,0
58521.0,1762,2271,1918,0
58522.0,1763,2271,1920,0
58523.0,1764,2275,1913,0
58524.0,1764,2269,1918,0
58525.0,1770,2274,1921,0
58526.0,1765,2271,1915,0
58527.0,1759,2277,1915,0
58528.0,1766,2271,1915,0
58529.0,1762,2271,1923,0
58530.0,1764,2266,1916,0
58531.0,1766,2275,1918,0
58532.0,1763,2273,1918,0
58533.0,1762,2272,1924,0
58534.0,1763,2271,1921,0
58535.0,1762,2270,1913,0
58536.0,1761,2275,1914,0
58537.0,1762,2274,1918,0
58538.0,1761,2269,1916,0
58539.0,1760,2269,1913,0
138000.0,1716,1855,2031,0
